Customer ID,Age,Generation,Gender,Item Purchased,Category, Purchase Amount (USD) ,Previous Purchases, Revenue Amount(USD) , Number Of Orders , Average Order Value(AOV) ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Preferred Payment Method,Frequency of Purchases
165,59,Baby Boomers,Male,Handbag,Accessories,65,5,325,1,325,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,Credit Card,Fortnightly
166,42,Gen X,Male,Handbag,Accessories,60,7,420,1,420,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,Cash,Monthly
167,46,Gen X,Male,Sneakers,Footwear,31,30,930,1,930,Delaware,XL,Indigo,Fall,4,Yes,Store Pickup,Yes,Yes,Cash,Monthly
168,33,Millennials,Male,Gloves,Accessories,27,14,378,1,378,Arkansas,M,Green,Fall,4,Yes,Express,Yes,Yes,Credit Card,Every 3 Months
169,34,Millennials,Male,Shoes,Footwear,80,5,400,1,400,Louisiana,M,Magenta,Summer,3,Yes,Express,Yes,Yes,Cash,Fortnightly
170,27,Millennials,Male,Jacket,Outerwear,30,3,90,1,90,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,PayPal,Every 3 Months
171,52,Gen X,Male,Shirt,Clothing,25,46,1150,,,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,Venmo,Bi-Weekly
172,29,Millennials,Male,Shorts,Clothing,35,4,140,1,140,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,Credit Card,Weekly
173,54,Gen X,Male,Jewelry,Accessories,67,42,2814,,,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,Credit Card,Bi-Weekly
174,25,Gen Z,Male,Hat,Accessories,46,30,1380,1,1380,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,Cash,Annually
175,41,Millennials,Male,Shoes,Footwear,35,37,1295,1,1295,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,Venmo,Annually
176,53,Gen X,Male,Coat,Outerwear,86,2,172,1,172,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,Bank Transfer,Annually
177,53,Gen X,Male,Backpack,Accessories,81,30,2430,1,2430,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,Credit Card,Quarterly
178,21,Gen Z,Male,Hoodie,Clothing,42,47,1974,1,1974,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,Bank Transfer,Monthly
179,61,Baby Boomers,Male,Skirt,Clothing,43,21,903,1,903,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,PayPal,Quarterly
180,64,Baby Boomers,Male,Boots,Footwear,31,9,279,1,279,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,Bank Transfer,Fortnightly
181,51,Gen X,Male,Sandals,Footwear,81,12,972,1,972,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,Debit Card,Fortnightly
182,32,Millennials,Male,Pants,Clothing,61,4,244,1,244,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,Bank Transfer,Weekly
183,38,Millennials,Male,Gloves,Accessories,96,10,960,1,960,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,Debit Card,Annually
184,58,Baby Boomers,Male,Skirt,Clothing,29,26,754,1,754,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,Credit Card,Weekly
185,32,Millennials,Male,Sneakers,Footwear,33,40,1320,1,1320,Hawaii,L,Cyan,Spring,3,Yes,Express,Yes,Yes,Cash,Fortnightly
186,46,Gen X,Male,T-shirt,Clothing,32,34,1088,1,1088,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,Bank Transfer,Fortnightly
187,39,Millennials,Male,Backpack,Accessories,56,31,1736,1,1736,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,Debit Card,Annually
188,19,Gen Z,Male,Shoes,Footwear,94,1,94,,,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,Bank Transfer,Bi-Weekly
189,50,Gen X,Male,Hoodie,Clothing,53,5,265,,,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,Bank Transfer,Bi-Weekly
190,36,Millennials,Male,Blouse,Clothing,82,4,328,1,328,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,Credit Card,Weekly
191,65,Baby Boomers,Male,Coat,Outerwear,70,48,3360,1,3360,Indiana,XL,Beige,Fall,3,Yes,Free Shipping,Yes,Yes,Venmo,Quarterly
192,64,Baby Boomers,Male,Hat,Accessories,76,29,2204,1,2204,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,Cash,Every 3 Months
193,46,Gen X,Male,Shoes,Footwear,29,12,348,,,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,PayPal,Bi-Weekly
194,36,Millennials,Male,Belt,Accessories,100,29,2900,1,2900,North Dakota,S,Silver,Fall,3,Yes,Standard,Yes,Yes,Venmo,Annually
195,51,Gen X,Male,Backpack,Accessories,94,15,1410,1,1410,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,Debit Card,Quarterly
196,51,Gen X,Male,Jacket,Outerwear,25,34,850,1,850,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,Credit Card,Monthly
197,38,Millennials,Male,Boots,Footwear,88,41,3608,1,3608,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,Credit Card,Fortnightly
198,59,Baby Boomers,Male,Scarf,Accessories,78,41,3198,1,3198,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,Credit Card,Monthly
199,57,Gen X,Male,Jewelry,Accessories,45,39,1755,1,1755,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,Credit Card,Fortnightly
200,54,Gen X,Male,Hat,Accessories,73,32,2336,1,2336,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,Cash,Weekly
201,25,Gen Z,Male,Dress,Clothing,61,29,1769,1,1769,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,Venmo,Monthly
202,69,Baby Boomers,Male,Blouse,Clothing,22,15,330,1,330,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,Bank Transfer,Annually
203,57,Gen X,Male,Hat,Accessories,38,33,1254,1,1254,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,Venmo,Annually
204,70,Baby Boomers,Male,Scarf,Accessories,38,18,684,1,684,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,Bank Transfer,Weekly
205,24,Gen Z,Male,Sneakers,Footwear,100,35,3500,,,Arizona,M,Yellow,Fall,4,Yes,Store Pickup,Yes,Yes,Cash,Bi-Weekly
206,67,Baby Boomers,Male,Shirt,Clothing,64,25,1600,1,1600,Hawaii,M,Silver,Winter,3,Yes,Standard,Yes,Yes,PayPal,Weekly
207,24,Gen Z,Male,T-shirt,Clothing,55,6,330,1,330,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,Venmo,Fortnightly
208,62,Baby Boomers,Male,Gloves,Accessories,91,17,1547,,,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,Bank Transfer,Bi-Weekly
209,57,Gen X,Male,Skirt,Clothing,38,17,646,1,646,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,Credit Card,Monthly
210,55,Gen X,Male,Sandals,Footwear,97,44,4268,1,4268,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,Cash,Every 3 Months
211,45,Gen X,Male,Jacket,Outerwear,22,6,132,1,132,Vermont,L,Teal,Fall,3,Yes,2-Day Shipping,Yes,Yes,PayPal,Fortnightly
212,69,Baby Boomers,Male,Skirt,Clothing,92,45,4140,1,4140,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,Debit Card,Fortnightly
213,67,Baby Boomers,Male,Handbag,Accessories,84,7,588,1,588,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,Debit Card,Annually
214,30,Millennials,Male,Handbag,Accessories,93,11,1023,1,1023,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,Debit Card,Every 3 Months
215,24,Gen Z,Male,Jacket,Outerwear,50,41,2050,1,2050,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,Cash,Every 3 Months
216,62,,Male,Scarf,Accessories,64,24,1536,,,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,PayPal,Bi-Weekly
217,43,Gen X,Male,Shorts,Clothing,61,21,1281,1,1281,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,Venmo,Weekly
218,35,Millennials,Male,Sunglasses,Accessories,48,24,1152,1,1152,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,Bank Transfer,Annually
219,28,Millennials,Male,T-shirt,Clothing,45,8,360,1,360,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,Credit Card,Quarterly
220,32,Millennials,Male,Belt,Accessories,88,12,1056,1,1056,Nevada,M,Cyan,Spring,3,Yes,Free Shipping,Yes,Yes,Cash,Fortnightly
221,39,Millennials,Male,Sneakers,Footwear,57,48,2736,1,2736,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,Debit Card,Fortnightly
222,28,Millennials,Male,Hat,Accessories,68,6,408,1,408,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,Bank Transfer,Quarterly
223,47,Gen X,Male,Gloves,Accessories,94,14,1316,1,1316,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,PayPal,Fortnightly
224,20,Gen Z,Male,Pants,Clothing,41,34,1394,1,1394,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,PayPal,Annually
225,63,Baby Boomers,Male,Socks,Clothing,83,12,996,1,996,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,Cash,Every 3 Months
226,25,Gen Z,Male,Jacket,Outerwear,22,11,242,1,242,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,Bank Transfer,Annually
227,29,Millennials,Male,Shoes,Footwear,74,5,370,1,370,Texas,L,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,PayPal,Monthly
228,50,Gen X,Male,Jeans,Clothing,90,25,2250,1,2250,Rhode Island,M,Turquoise,Winter,4.2,Yes,Standard,Yes,Yes,Venmo,Fortnightly
229,18,Gen Z,Male,Socks,Clothing,79,11,869,1,869,New Hampshire,M,White,Spring,2.9,Yes,Store Pickup,Yes,Yes,Credit Card,Annually
230,70,Baby Boomers,Male,Sandals,Footwear,28,27,756,1,756,Ohio,S,Silver,Spring,4.6,Yes,Next Day Air,Yes,Yes,PayPal,Every 3 Months
231,66,Baby Boomers,Male,Scarf,Accessories,88,43,3784,1,3784,Utah,L,Olive,Fall,4.1,Yes,Standard,Yes,Yes,Credit Card,Annually
232,28,Millennials,Male,Blouse,Clothing,26,18,468,1,468,Tennessee,M,Blue,Spring,3.1,Yes,2-Day Shipping,Yes,Yes,Debit Card,Every 3 Months
233,54,,Male,Jewelry,Accessories,27,32,864,,,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,Bank Transfer,Bi-Weekly
234,19,Gen Z,Male,Sweater,Clothing,83,27,2241,1,2241,Arizona,XL,Yellow,Fall,4.5,Yes,Next Day Air,Yes,Yes,Bank Transfer,Every 3 Months
235,20,Gen Z,Male,Gloves,Accessories,39,24,936,1,936,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,Credit Card,Weekly
236,43,Gen X,Male,Sunglasses,Accessories,89,31,2759,1,2759,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,Debit Card,Quarterly
237,38,Millennials,Male,Coat,Outerwear,68,39,2652,1,2652,North Dakota,L,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,PayPal,Fortnightly
238,50,Gen X,Male,Dress,Clothing,90,36,3240,1,3240,Iowa,M,Beige,Summer,3,Yes,Store Pickup,Yes,Yes,Debit Card,Fortnightly
239,64,Baby Boomers,Male,Skirt,Clothing,34,5,170,1,170,Ohio,M,Peach,Fall,4.2,Yes,Free Shipping,Yes,Yes,Cash,Annually
240,49,,Male,Pants,Clothing,51,47,2397,,,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,Yes,Credit Card,Bi-Weekly
241,47,Gen X,Male,Sweater,Clothing,45,29,1305,1,1305,Montana,XL,Turquoise,Winter,3.5,Yes,Free Shipping,Yes,Yes,Bank Transfer,Fortnightly
242,36,,Male,Hoodie,Clothing,88,43,3784,,,Delaware,M,Peach,Winter,4.1,Yes,Free Shipping,Yes,Yes,Venmo,Bi-Weekly
243,55,Gen X,Male,Coat,Outerwear,85,40,3400,1,3400,New York,L,Gray,Summer,4.3,Yes,Store Pickup,Yes,Yes,Debit Card,Every 3 Months
244,25,Gen Z,Male,Jewelry,Accessories,100,4,400,1,400,Kentucky,M,Olive,Winter,2.8,Yes,2-Day Shipping,Yes,Yes,Debit Card,Monthly
245,53,Gen X,Male,Belt,Accessories,42,39,1638,1,1638,Oregon,S,Indigo,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,PayPal,Weekly
246,49,Gen X,Male,Sandals,Footwear,53,45,2385,1,2385,Rhode Island,L,Charcoal,Summer,3.3,Yes,Next Day Air,Yes,Yes,Venmo,Fortnightly
247,35,,Male,Sunglasses,Accessories,86,20,1720,,,Nevada,XL,Beige,Spring,3.2,Yes,Express,Yes,Yes,Venmo,Bi-Weekly
248,29,Millennials,Male,Sweater,Clothing,66,14,924,1,924,Montana,XL,Brown,Spring,4.4,Yes,Standard,Yes,Yes,Debit Card,Weekly
249,47,Gen X,Male,Belt,Accessories,100,33,3300,1,3300,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,PayPal,Weekly
250,53,Gen X,Male,Handbag,Accessories,47,18,846,1,846,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,Credit Card,Annually
251,33,Millennials,Male,Skirt,Clothing,25,9,225,1,225,Mississippi,L,Black,Fall,4,Yes,Express,Yes,Yes,Bank Transfer,Weekly
252,21,Gen Z,Male,Handbag,Accessories,51,34,1734,1,1734,Wyoming,XL,Gold,Winter,2.5,Yes,Standard,Yes,Yes,PayPal,Annually
253,32,Millennials,Male,Shorts,Clothing,41,33,1353,1,1353,Delaware,M,Violet,Summer,3.9,Yes,Free Shipping,Yes,Yes,Venmo,Fortnightly
254,52,,Male,Boots,Footwear,73,15,1095,,,Oklahoma,L,Cyan,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Bi-Weekly
255,67,,Male,Sunglasses,Accessories,42,4,168,,,Indiana,M,White,Winter,3.5,Yes,Store Pickup,Yes,Yes,PayPal,Bi-Weekly
256,43,Gen X,Male,Scarf,Accessories,20,25,500,1,500,Maryland,M,Charcoal,Spring,4.2,Yes,Free Shipping,Yes,Yes,Debit Card,Annually
257,58,Baby Boomers,Male,Jewelry,Accessories,30,20,600,1,600,South Dakota,XL,Violet,Spring,4.7,Yes,Express,Yes,Yes,Credit Card,Every 3 Months
258,20,Gen Z,Male,Handbag,Accessories,53,5,265,1,265,West Virginia,M,Red,Summer,4.5,Yes,Express,Yes,Yes,Credit Card,Quarterly
259,61,Baby Boomers,Male,Gloves,Accessories,74,16,1184,1,1184,Alabama,S,Lavender,Spring,2.8,Yes,Express,Yes,Yes,Cash,Quarterly
260,32,Millennials,Male,Jeans,Clothing,57,13,741,1,741,Louisiana,M,Gold,Fall,2.9,Yes,Standard,Yes,Yes,Debit Card,Annually
261,38,Millennials,Male,Hat,Accessories,57,11,627,1,627,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,Yes,Credit Card,Every 3 Months
262,21,Gen Z,Male,Jeans,Clothing,77,21,1617,1,1617,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,Yes,Credit Card,Annually
263,37,Millennials,Male,Pants,Clothing,40,6,240,1,240,Hawaii,M,Teal,Summer,3.7,Yes,Next Day Air,Yes,Yes,Debit Card,Annually
264,27,Millennials,Male,Shorts,Clothing,46,29,1334,1,1334,Iowa,M,Purple,Summer,4.3,Yes,Store Pickup,Yes,Yes,Venmo,Monthly
265,36,Millennials,Male,Pants,Clothing,78,15,1170,1,1170,Colorado,S,Charcoal,Fall,3.9,Yes,Store Pickup,Yes,Yes,Cash,Annually
266,32,,Male,Backpack,Accessories,59,17,1003,,,Michigan,M,Gray,Spring,3.2,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Bi-Weekly
267,51,Gen X,Male,Jewelry,Accessories,75,32,2400,1,2400,Louisiana,L,White,Summer,3.1,Yes,Express,Yes,Yes,Credit Card,Weekly
268,64,Baby Boomers,Male,Sweater,Clothing,54,42,2268,1,2268,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,Venmo,Annually
269,68,Baby Boomers,Male,Shoes,Footwear,42,21,882,1,882,Georgia,M,Charcoal,Spring,2.6,Yes,Store Pickup,Yes,Yes,Cash,Monthly
270,68,,Male,Blouse,Clothing,44,9,396,,,Georgia,M,Charcoal,Winter,3.3,Yes,Next Day Air,Yes,Yes,Cash,Bi-Weekly
271,33,Millennials,Male,Jeans,Clothing,52,16,832,1,832,North Dakota,XL,Orange,Fall,4.6,Yes,Free Shipping,Yes,Yes,Bank Transfer,Annually
272,65,Baby Boomers,Male,Sunglasses,Accessories,69,42,2898,1,2898,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,Yes,Credit Card,Fortnightly
273,48,,Male,Jewelry,Accessories,26,37,962,,,Oregon,M,Beige,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,Debit Card,Bi-Weekly
274,69,Baby Boomers,Male,Coat,Outerwear,33,32,1056,1,1056,North Dakota,S,Silver,Spring,4.2,Yes,Express,Yes,Yes,Debit Card,Quarterly
275,59,,Male,Jewelry,Accessories,32,28,896,,,Maryland,M,Indigo,Spring,3,Yes,Express,Yes,Yes,Cash,Bi-Weekly
276,48,Gen X,Male,Backpack,Accessories,85,13,1105,1,1105,Virginia,XL,Lavender,Winter,4,Yes,Express,Yes,Yes,Credit Card,Weekly
277,25,Gen Z,Male,Skirt,Clothing,30,11,330,1,330,South Dakota,XL,Turquoise,Fall,3.5,Yes,Express,Yes,Yes,Bank Transfer,Fortnightly
278,29,,Male,Shirt,Clothing,29,36,1044,,,Georgia,M,Green,Winter,3,Yes,Store Pickup,Yes,Yes,Bank Transfer,Bi-Weekly
279,57,Gen X,Male,Sweater,Clothing,95,23,2185,1,2185,Hawaii,M,Orange,Spring,3.7,Yes,Express,Yes,Yes,Debit Card,Annually
280,23,Gen Z,Male,Sneakers,Footwear,69,37,2553,1,2553,Arkansas,L,Turquoise,Summer,4,Yes,Standard,Yes,Yes,Bank Transfer,Monthly
281,45,,Male,Sandals,Footwear,69,21,1449,,,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,Cash,Bi-Weekly
282,38,,Male,Belt,Accessories,61,22,1342,,,Oklahoma,XL,Charcoal,Spring,2.5,Yes,Standard,Yes,Yes,Debit Card,Bi-Weekly
283,21,Gen Z,Male,Skirt,Clothing,94,9,846,1,846,Minnesota,M,Teal,Summer,3,Yes,2-Day Shipping,Yes,Yes,Cash,Monthly
284,32,Millennials,Male,Sweater,Clothing,30,16,480,1,480,Montana,S,Maroon,Fall,3.2,Yes,Next Day Air,Yes,Yes,Venmo,Annually
285,63,Baby Boomers,Male,Skirt,Clothing,45,4,180,1,180,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,Yes,PayPal,Quarterly
286,29,,Male,Handbag,Accessories,39,3,117,,,Kentucky,XL,Yellow,Summer,4.8,Yes,Express,Yes,Yes,Debit Card,Bi-Weekly
287,27,Millennials,Male,Jewelry,Accessories,51,6,306,1,306,Nebraska,L,Gray,Summer,2.6,Yes,Store Pickup,Yes,Yes,Debit Card,Annually
288,56,Gen X,Male,Scarf,Accessories,37,18,666,1,666,Delaware,L,Blue,Spring,3.4,Yes,2-Day Shipping,Yes,Yes,Venmo,Fortnightly
289,30,,Male,T-shirt,Clothing,62,34,2108,,,North Carolina,M,Lavender,Winter,3.7,Yes,2-Day Shipping,Yes,Yes,Venmo,Bi-Weekly
290,49,Gen X,Male,Coat,Outerwear,85,26,2210,1,2210,New York,M,Yellow,Fall,4.5,Yes,2-Day Shipping,Yes,Yes,Credit Card,Monthly
291,58,Baby Boomers,Male,T-shirt,Clothing,33,50,1650,1,1650,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,Yes,PayPal,Weekly
292,57,Gen X,Male,Dress,Clothing,26,40,1040,1,1040,Delaware,XL,Violet,Fall,3.3,Yes,Next Day Air,Yes,Yes,Bank Transfer,Monthly
293,60,Baby Boomers,Male,Shoes,Footwear,99,24,2376,1,2376,Utah,M,Green,Spring,4.7,Yes,Free Shipping,Yes,Yes,Cash,Quarterly
294,69,Baby Boomers,Male,Handbag,Accessories,39,33,1287,1,1287,Connecticut,M,White,Spring,2.7,Yes,Express,Yes,Yes,PayPal,Annually
295,70,Baby Boomers,Male,Skirt,Clothing,20,19,380,1,380,New Jersey,M,Gold,Spring,4.6,Yes,Store Pickup,Yes,Yes,Credit Card,Every 3 Months
296,53,Gen X,Male,Sunglasses,Accessories,42,24,1008,1,1008,West Virginia,M,Indigo,Winter,2.7,Yes,Store Pickup,Yes,Yes,Credit Card,Quarterly
297,25,Gen Z,Male,Sandals,Footwear,74,19,1406,1,1406,Indiana,S,Lavender,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,Credit Card,Weekly
298,48,,Male,Shoes,Footwear,26,4,104,,,Delaware,XL,Purple,Summer,4.4,Yes,Standard,Yes,Yes,Credit Card,Bi-Weekly
299,69,Baby Boomers,Male,T-shirt,Clothing,53,11,583,1,583,Maryland,M,Lavender,Winter,4,Yes,Standard,Yes,Yes,Venmo,Every 3 Months
300,25,Gen Z,Male,Sneakers,Footwear,80,28,2240,1,2240,Pennsylvania,M,Maroon,Summer,3.2,Yes,Next Day Air,Yes,Yes,PayPal,Fortnightly
301,29,Millennials,Male,Hat,Accessories,98,24,2352,1,2352,Iowa,M,Teal,Spring,4.4,Yes,Store Pickup,Yes,Yes,PayPal,Weekly
302,46,Gen X,Male,Skirt,Clothing,95,25,2375,1,2375,Pennsylvania,M,Green,Spring,3.8,Yes,Standard,Yes,Yes,Credit Card,Every 3 Months
303,37,Millennials,Male,Sweater,Clothing,44,27,1188,1,1188,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,Bank Transfer,Every 3 Months
304,20,Gen Z,Male,Sandals,Footwear,60,49,2940,1,2940,Oregon,M,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,Venmo,Weekly
305,40,,Male,Dress,Clothing,84,45,3780,,,Oregon,M,Green,Winter,3.4,Yes,Next Day Air,Yes,Yes,Credit Card,Bi-Weekly
306,60,Baby Boomers,Male,Sweater,Clothing,59,26,1534,1,1534,Utah,M,Teal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,PayPal,Annually
307,26,Gen Z,Male,Jacket,Outerwear,49,4,196,1,196,North Dakota,S,White,Summer,3.6,Yes,Express,Yes,Yes,Cash,Annually
308,29,Millennials,Male,Gloves,Accessories,32,3,96,1,96,Florida,M,Orange,Winter,3.2,Yes,Free Shipping,Yes,Yes,Credit Card,Every 3 Months
309,66,,Male,Handbag,Accessories,29,45,1305,,,Maryland,M,Beige,Fall,3.7,Yes,Standard,Yes,Yes,Venmo,Bi-Weekly
310,66,Baby Boomers,Male,Dress,Clothing,22,21,462,1,462,Minnesota,M,Yellow,Spring,4.5,Yes,Standard,Yes,Yes,Cash,Fortnightly
311,56,Gen X,Male,Pants,Clothing,85,50,4250,1,4250,Montana,M,Charcoal,Winter,4.6,Yes,Standard,Yes,Yes,Cash,Fortnightly
312,69,Baby Boomers,Male,Jeans,Clothing,52,19,988,1,988,Rhode Island,L,Silver,Winter,4.1,Yes,Store Pickup,Yes,Yes,Bank Transfer,Monthly
313,38,Millennials,Male,Pants,Clothing,89,6,534,1,534,Massachusetts,L,Green,Spring,3.4,Yes,Next Day Air,Yes,Yes,PayPal,Annually
314,42,Gen X,Male,Dress,Clothing,77,50,3850,1,3850,Vermont,M,Pink,Spring,3.7,Yes,Express,Yes,Yes,Credit Card,Every 3 Months
315,30,Millennials,Male,Pants,Clothing,24,17,408,1,408,New Jersey,M,Purple,Summer,3.3,Yes,Store Pickup,Yes,Yes,Debit Card,Every 3 Months
316,66,Baby Boomers,Male,Jewelry,Accessories,24,24,576,1,576,Wisconsin,XL,Orange,Spring,4.5,Yes,Express,Yes,Yes,Debit Card,Annually
317,36,Millennials,Male,Handbag,Accessories,22,46,1012,1,1012,California,M,Charcoal,Fall,3.3,Yes,Free Shipping,Yes,Yes,Venmo,Monthly
318,58,Baby Boomers,Male,Sweater,Clothing,82,42,3444,1,3444,West Virginia,L,Teal,Fall,4.3,Yes,Standard,Yes,Yes,Cash,Every 3 Months
319,45,Gen X,Male,Backpack,Accessories,67,10,670,1,670,South Dakota,M,Beige,Winter,2.5,Yes,Standard,Yes,Yes,Cash,Annually
320,47,Gen X,Male,Shorts,Clothing,74,1,74,1,74,Maine,XL,White,Spring,2.6,Yes,Standard,Yes,Yes,Cash,Every 3 Months
321,66,Baby Boomers,Male,Jewelry,Accessories,72,28,2016,1,2016,Kansas,L,White,Summer,4.9,Yes,Standard,Yes,Yes,Debit Card,Quarterly
322,41,Millennials,Male,Sneakers,Footwear,36,48,1728,1,1728,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,Yes,Debit Card,Quarterly
323,41,Millennials,Male,Belt,Accessories,95,47,4465,1,4465,Tennessee,S,Cyan,Winter,3,Yes,Standard,Yes,Yes,Credit Card,Monthly
324,66,,Male,Hoodie,Clothing,78,29,2262,,,Tennessee,M,Orange,Winter,3.5,Yes,Next Day Air,Yes,Yes,PayPal,Bi-Weekly
325,37,Millennials,Male,Shirt,Clothing,82,37,3034,1,3034,Wyoming,M,Olive,Summer,4.8,Yes,Standard,Yes,Yes,Venmo,Quarterly
326,70,Baby Boomers,Male,Pants,Clothing,70,38,2660,1,2660,Vermont,M,Charcoal,Winter,4.3,Yes,Free Shipping,Yes,Yes,Debit Card,Annually
327,62,Baby Boomers,Male,Scarf,Accessories,41,48,1968,1,1968,New Jersey,M,White,Fall,3.2,Yes,Store Pickup,Yes,Yes,Bank Transfer,Weekly
328,61,Baby Boomers,Male,Coat,Outerwear,42,36,1512,1,1512,Iowa,M,Teal,Summer,3.1,Yes,Free Shipping,Yes,Yes,PayPal,Weekly
329,48,Gen X,Male,Coat,Outerwear,50,9,450,1,450,Florida,M,Yellow,Fall,2.8,Yes,Free Shipping,Yes,Yes,Credit Card,Weekly
330,70,Baby Boomers,Male,Socks,Clothing,31,34,1054,1,1054,Nevada,S,White,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,Bank Transfer,Monthly
331,46,,Male,Sweater,Clothing,51,43,2193,,,North Dakota,M,Beige,Winter,3.7,Yes,Express,Yes,Yes,Venmo,Bi-Weekly
